2.326768e-06, 0.000811
2.326818e-06, 0.001018
2.326868e-06, 0.001267
2.326918e-06, 0.000023
2.326968e-06, -0.000392
2.327018e-06, 0.000341
2.327068e-06, -0.000213
2.327118e-06, -0.000517
2.327168e-06, 0.000368
2.327218e-06, -0.000157
2.327268e-06, -0.000821
2.327318e-06, 0.000534
2.327368e-06, 0.000935
2.327418e-06, -0.000337
2.327468e-06, -0.000282
2.327518e-06, 0.000313
2.327568e-06, -0.000157
2.327618e-06, -0.000309
2.327668e-06, -0.000378
2.327718e-06, -0.000793
2.327768e-06, -0.000213
2.327818e-06, 0.000119
2.327868e-06, -0.001056
2.327918e-06, -0.001208
2.327968e-06, -0.000213
2.328018e-06, -0.000627
2.328068e-06, -0.001153
2.328118e-06, -0.000282
2.328168e-06, -0.000019
2.328218e-06, -0.000378
2.328268e-06, 0.000119
2.328318e-06, 0.000133
2.328368e-06, -0.000503
2.328418e-06, -0.000171
2.328468e-06, 0.000064
2.328518e-06, -0.000752
2.328568e-06, -0.001194
2.328618e-06, -0.000959
2.328668e-06, -0.000655
2.328718e-06, -0.000475
2.328768e-06, -0.000766
2.328818e-06, -0.000876
2.328868e-06, -0.000378
2.328918e-06, -0.000240
2.328968e-06, -0.000226
2.329018e-06, 0.000092
2.329068e-06, -0.000406
2.329118e-06, -0.001167
2.329168e-06, -0.000821
2.329218e-06, -0.000503
2.329268e-06, -0.000489
2.329318e-06, 0.000424
2.329368e-06, 0.000700
2.329418e-06, -0.000323
2.329468e-06, -0.000531
2.329518e-06, -0.000047
2.329568e-06, -0.000130
2.329618e-06, 0.000050
2.329668e-06, 0.000119
2.329718e-06, -0.000752
2.329768e-06, -0.000600
2.329818e-06, 0.000825
2.329868e-06, 0.000907
2.329918e-06, 0.000147
2.329968e-06, 0.000506
2.330018e-06, 0.000977
2.330068e-06, 0.000852
2.330118e-06, 0.000755
2.330168e-06, 0.000562
2.330218e-06, 0.000935
2.330268e-06, 0.002276
2.330318e-06, 0.002857
2.330368e-06, 0.002567
2.330418e-06, 0.002995
2.330468e-06, 0.003258
2.330518e-06, 0.002774
2.330568e-06, 0.003217
2.330618e-06, 0.004129
2.330668e-06, 0.003977
2.330718e-06, 0.004032
2.330768e-06, 0.004931
2.330818e-06, 0.004917
2.330868e-06, 0.004226
2.330918e-06, 0.004516
2.330968e-06, 0.005111
2.331018e-06, 0.005222
2.331068e-06, 0.005761
2.331118e-06, 0.006881
2.331168e-06, 0.007918
2.331218e-06, 0.009149
2.331268e-06, 0.010518
2.331318e-06, 0.011942
2.331368e-06, 0.014251
2.331418e-06, 0.017155
2.331468e-06, 0.019768
2.331518e-06, 0.022561
2.331568e-06, 0.026032
2.331618e-06, 0.029724
2.331668e-06, 0.033582
2.331718e-06, 0.037592
2.331768e-06, 0.041297
2.331818e-06, 0.044699
2.331868e-06, 0.048045
2.331918e-06, 0.050976
2.331968e-06, 0.053410
2.332018e-06, 0.055913
2.332068e-06, 0.058844
2.332118e-06, 0.061624
2.332168e-06, 0.063753
2.332218e-06, 0.066090
2.332268e-06, 0.068966
2.332318e-06, 0.071068
2.332368e-06, 0.072533
2.332418e-06, 0.074870
2.332468e-06, 0.077249
2.332518e-06, 0.078410
2.332568e-06, 0.078894
2.332618e-06, 0.079254
2.332668e-06, 0.079903
2.332718e-06, 0.081189
2.332768e-06, 0.081632
2.332818e-06, 0.080401
2.332868e-06, 0.079668
2.332918e-06, 0.080235
2.332968e-06, 0.080221
2.333018e-06, 0.079419
2.333068e-06, 0.078977
2.333118e-06, 0.078631
2.333168e-06, 0.078051
2.333218e-06, 0.077414
2.333268e-06, 0.076668
2.333318e-06, 0.075783
2.333368e-06, 0.074428
2.333418e-06, 0.072672
2.333468e-06, 0.071648
2.333518e-06, 0.070750
2.333568e-06, 0.068537
2.333618e-06, 0.066532
2.333668e-06, 0.065412
2.333718e-06, 0.062868
2.333768e-06, 0.059785
2.333818e-06, 0.058706
2.333868e-06, 0.057614
2.333918e-06, 0.054641
2.333968e-06, 0.051875
2.334018e-06, 0.049995
2.334068e-06, 0.047782
2.334118e-06, 0.045473
2.334168e-06, 0.043026
2.334218e-06, 0.040011
2.334268e-06, 0.037398
2.334318e-06, 0.035282
2.334368e-06, 0.032738
2.334418e-06, 0.030346
2.334468e-06, 0.028064
2.334518e-06, 0.024870
2.334568e-06, 0.022381
2.334618e-06, 0.021275
2.334668e-06, 0.018759
2.334718e-06, 0.015565
2.334768e-06, 0.014638
2.334818e-06, 0.013587
2.334868e-06, 0.010725
2.334918e-06, 0.009397
2.334968e-06, 0.009107
2.335018e-06, 0.006715
2.335068e-06, 0.004765
2.335118e-06, 0.005512
2.335168e-06, 0.005567
2.335218e-06, 0.003908
2.335268e-06, 0.002926
2.335318e-06, 0.002470
2.335368e-06, 0.001972
2.335418e-06, 0.002000
2.335468e-06, 0.001765
2.335518e-06, 0.001516
2.335568e-06, 0.002442
2.335618e-06, 0.002885
2.335668e-06, 0.002276
2.335718e-06, 0.002705
2.335768e-06, 0.002982
2.335818e-06, 0.002055
2.335868e-06, 0.002664
2.335918e-06, 0.004129
2.335968e-06, 0.003562
2.336018e-06, 0.003189
2.336068e-06, 0.004489
2.336118e-06, 0.004613
2.336168e-06, 0.004240
2.336218e-06, 0.005498
2.336268e-06, 0.006079
2.336318e-06, 0.005346
2.336368e-06, 0.005913
2.336418e-06, 0.006922
2.336468e-06, 0.006978
2.336518e-06, 0.007586
2.336568e-06, 0.008125
2.336618e-06, 0.007365
2.336668e-06, 0.007420
2.336718e-06, 0.008153
2.336768e-06, 0.007406
2.336818e-06, 0.007227
