2.326768e-06, 0.001405
2.326818e-06, 0.000686
2.326868e-06, -0.000157
2.326918e-06, 0.000990
2.326968e-06, 0.001018
2.327018e-06, 0.000064
2.327068e-06, 0.000617
2.327118e-06, 0.000949
2.327168e-06, 0.000631
2.327218e-06, 0.001350
2.327268e-06, 0.001405
2.327318e-06, 0.000299
2.327368e-06, 0.000838
2.327418e-06, 0.001945
2.327468e-06, 0.001184
2.327518e-06, 0.000520
2.327568e-06, 0.000963
2.327618e-06, 0.000755
2.327668e-06, 0.000382
2.327718e-06, 0.000755
2.327768e-06, 0.000907
2.327818e-06, 0.000825
2.327868e-06, 0.000700
2.327918e-06, -0.000116
2.327968e-06, -0.000531
2.328018e-06, 0.000188
2.328068e-06, 0.000188
2.328118e-06, -0.000282
2.328168e-06, 0.000742
2.328218e-06, 0.001474
2.328268e-06, 0.000299
2.328318e-06, -0.000185
2.328368e-06, 0.000714
2.328418e-06, 0.000825
2.328468e-06, 0.000520
2.328518e-06, 0.000907
2.328568e-06, 0.000797
2.328618e-06, 0.000050
2.328668e-06, 0.000175
2.328718e-06, 0.000714
2.328768e-06, 0.000327
2.328818e-06, -0.000157
2.328868e-06, 0.000299
2.328918e-06, 0.000589
2.328968e-06, 0.000244
2.329018e-06, 0.000396
2.329068e-06, 0.000603
2.329118e-06, -0.000157
2.329168e-06, -0.000503
2.329218e-06, 0.000216
2.329268e-06, 0.000631
2.329318e-06, 0.000852
2.329368e-06, 0.001350
2.329418e-06, 0.000977
2.329468e-06, 0.000036
2.329518e-06, -0.000116
2.329568e-06, 0.000244
2.329618e-06, 0.000465
2.329668e-06, 0.000479
2.329718e-06, 0.000175
2.329768e-06, -0.000033
2.329818e-06, 0.000078
2.329868e-06, 0.000147
2.329918e-06, 0.000258
2.329968e-06, 0.000714
2.330018e-06, 0.001101
2.330068e-06, 0.001226
2.330118e-06, 0.001585
2.330168e-06, 0.002207
2.330218e-06, 0.002373
2.330268e-06, 0.002346
2.330318e-06, 0.002899
2.330368e-06, 0.003051
2.330418e-06, 0.002235
2.330468e-06, 0.002581
2.330518e-06, 0.004157
2.330568e-06, 0.004019
2.330618e-06, 0.002871
2.330668e-06, 0.003369
2.330718e-06, 0.004420
2.330768e-06, 0.004655
2.330818e-06, 0.004696
2.330868e-06, 0.004447
2.330918e-06, 0.004544
2.330968e-06, 0.005526
2.331018e-06, 0.005512
2.331068e-06, 0.004599
2.331118e-06, 0.004904
2.331168e-06, 0.005954
2.331218e-06, 0.007199
2.331268e-06, 0.009273
2.331318e-06, 0.011001
2.331368e-06, 0.012163
2.331418e-06, 0.014431
2.331468e-06, 0.017348
2.331518e-06, 0.020446
2.331568e-06, 0.024262
2.331618e-06, 0.027235
2.331668e-06, 0.029433
2.331718e-06, 0.033609
2.331768e-06, 0.038241
2.331818e-06, 0.040412
2.331868e-06, 0.042542
2.331918e-06, 0.046178
2.331968e-06, 0.048557
2.332018e-06, 0.050036
2.332068e-06, 0.052926
2.332118e-06, 0.055498
2.332168e-06, 0.056300
2.332218e-06, 0.057641
2.332268e-06, 0.059964
2.332318e-06, 0.061306
2.332368e-06, 0.062287
2.332418e-06, 0.063960
2.332468e-06, 0.064887
2.332518e-06, 0.064984
2.332568e-06, 0.065744
2.332618e-06, 0.066090
2.332668e-06, 0.065385
2.332718e-06, 0.065647
2.332768e-06, 0.066408
2.332818e-06, 0.065855
2.332868e-06, 0.065440
2.332918e-06, 0.065620
2.332968e-06, 0.064624
2.333018e-06, 0.063753
